TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-12 10:07:40,1765534060954,www.eclip.pro/api/auth/me,GET,,200,n9ltt-1765534060833-e9bbf611d71c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",info,production,master,MISS,serverless,/api/auth/me,www.eclip.pro,www.eclip.pro,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,,,,,"[API/Auth/Me] Returning user data: {
  id: '406b8abd-bb5f-4f0b-9829-b65c9043cd3b',
  email: 'admin@eclip.pro',
  username: 'admin',
  avatarUrl: 'https://avatars.steamstatic.com/ef51ab8508a2b715278ea19b6b82d6ebf33675ce_full.jpg',
  level: 34,
  xp: 33000,
  rank: 'Pro',
  esr: 1700,
  coins: 800,
  role: 'ADMIN',
  emailVerified: true,
  hasSteamAuth: true,
  steamId: '76561198001993310',
  title: null,
  equippedFrame: '{""id"":""b6662ff9-0a4d-4436-b9bc-966387d92cbb"",""name"":""Purple Dash"",""rarity"":""Common"",""is_vip"":false,""border_color"":""#9333ea"",""border_style"":""dashed"",""border_width"":3,""shadow_color"":""rgba(147, 51, 234, 0.3)"",""animation_type"":""rotate"",""animation_speed"":2,""vip_tier_required"":""none""}',
  equippedBanner: '{""id"":""ae2be4a9-c94b-45ef-866f-42b651a87cae"",""name"":""Abstract Banner"",""rarity"":""Common"",""is_vip"":false,""gradient"":""linear-gradient(135deg, rgb(168 85 247 / 0.4) 0%, rgb(147 51 234 / 0.4) 20%, rgb(108 92 231 / 0.4) 40%, rgb(79 70 229 / 0.4) 60%, rgb(66 133 244 / 0.4) 100%)"",""vip_tier_required"":""none""}',
  equippedBadge: null,
  stats: null
}",prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:31,1765533931896,www.eclip.pro/play,GET,_rsc=qo5nc,200,bf5rb-1765533931896-99fa42128a31,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,static,/play,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,281,lhr1,,,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:31,1765533931896,www.eclip.pro/settings,GET,_rsc=qo5nc,200,9577r-1765533931896-34e55301c2a1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,560,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BPBVJGXBHN6R00EKES7D,tAxBCDBnsgUT,1
2025-12-12 10:05:31,1765533931896,www.eclip.pro/settings,GET,_rsc=qo5nc,200,9577r-1765533931896-34e55301c2a1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,static,/settings,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,262,lhr1,,,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:31,1765533931896,www.eclip.pro/leaderboards,GET,_rsc=qo5nc,200,6wccm-1765533931896-c7dc080233b3,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,11,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BPBW6SWA439Q9D7F7MHW,rxJHOZRG36wh,1
2025-12-12 10:05:31,1765533931896,www.eclip.pro/leaderboards,GET,_rsc=qo5nc,200,6wccm-1765533931896-c7dc080233b3,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,static,/leaderboards,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,244,lhr1,,,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:31,1765533931896,www.eclip.pro/shop,GET,_rsc=qo5nc,200,56bcg-1765533931896-7f7298a95dcf,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,11,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BPBVJGXBHN6QZWVQKXSD,n94QZYJwLREX,1
2025-12-12 10:05:31,1765533931896,www.eclip.pro/shop,GET,_rsc=qo5nc,200,56bcg-1765533931896-7f7298a95dcf,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,static,/shop,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,336,lhr1,,,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:27,1765533927239,www.eclip.pro/forum,GET,_rsc=qo5nc,200,cb92r-1765533927239-803b20639b7a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,14,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ4VT2W0E5JX71TSW46Q,n94QZYJwLREX,1
2025-12-12 10:05:27,1765533927239,www.eclip.pro/forum,GET,_rsc=qo5nc,200,cb92r-1765533927239-803b20639b7a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,static,/forum,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,588,lhr1,,,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:27,1765533927234,www.eclip.pro/api/forum/threads,GET,,200,vxnmb-1765533927234-1621f462594d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,11,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHXRJTA69N7Q42SPRRBY,BfaguWrI0ndF,1
2025-12-12 10:05:27,1765533927234,www.eclip.pro/api/forum/threads,GET,,200,vxnmb-1765533927234-1621f462594d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/forum/threads,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,72,iad1,267,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ04CJ13QRYN7DE1B908,1NgpyeoHzlLY,2
2025-12-12 10:05:27,1765533927234,www.eclip.pro/api/chat/messages,GET,limit=50,200,8xgz8-1765533927234-6f212ccb75c2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,11,lhr1,101,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ4VT2W0E5JX71037ZXP,BfaguWrI0ndF,1
2025-12-12 10:05:27,1765533927234,www.eclip.pro/api/chat/messages,GET,limit=50,200,8xgz8-1765533927234-6f212ccb75c2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/chat/messages,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,27,iad1,268,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJB2PPXRMXD9QGMFAT06,1NgpyeoHzlLY,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/missions,GET,,200,jbzx4-1765533927227-58cb47152324,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,12,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHSYNMCQB1QS89DGSTA6,n94QZYJwLREX,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/missions,GET,,200,jbzx4-1765533927227-58cb47152324,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/missions,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,60,iad1,257,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ1FB9DFWA7NR2ETG07J,FY2PgJUaosTg,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/messages,GET,,200,bf5rb-1765533927227-869ce1f79497,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,510,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHSYNMCQB1QS8BHKV5BG,BfaguWrI0ndF,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/messages,GET,,200,bf5rb-1765533927227-869ce1f79497,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/messages,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,69,iad1,260,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ0TN6K1S16CES3NK3Q8,sktWJKxlgAJW,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/notifications,GET,limit=5,200,9577r-1765533927227-bcb45576f6f8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,11,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHSZHC5G2XRRWZA1EH06,n94QZYJwLREX,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/notifications,GET,limit=5,200,9577r-1765533927227-bcb45576f6f8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/notifications,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,68,iad1,267,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ04CJ13QRYN7DE1B908,1NgpyeoHzlLY,2
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/missions,GET,daily=true,200,6wccm-1765533927227-cae3214fff6b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,12,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHT2J3G5Y9XYQ3KZZ8KE,n94QZYJwLREX,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/missions,GET,daily=true,200,6wccm-1765533927227-cae3214fff6b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/missions,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,69,iad1,264,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ04CJ13QRYN7DE1B908,1NgpyeoHzlLY,2
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/matches,GET,limit=5,200,56bcg-1765533927227-6e360a7f6c46,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,530,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHT0V66DAACDTFZYHZWX,rxJHOZRG36wh,1
2025-12-12 10:05:27,1765533927227,www.eclip.pro/api/matches,GET,limit=5,200,56bcg-1765533927227-6e360a7f6c46,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/matches,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,60,iad1,263,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BJ04CJ13QRYN7DE1B908,1NgpyeoHzlLY,2
2025-12-12 10:05:27,1765533927038,www.eclip.pro/api/auth/me,GET,,200,jbzx4-1765533926924-bf8ae90d8cbb,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",info,production,master,MISS,serverless,/api/auth/me,www.eclip.pro,www.eclip.pro,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,,,,,"[API/Auth/Me] Returning user data: {
  id: '406b8abd-bb5f-4f0b-9829-b65c9043cd3b',
  email: 'admin@eclip.pro',
  username: 'admin',
  avatarUrl: 'https://avatars.steamstatic.com/ef51ab8508a2b715278ea19b6b82d6ebf33675ce_full.jpg',
  level: 34,
  xp: 33000,
  rank: 'Pro',
  esr: 1700,
  coins: 800,
  role: 'ADMIN',
  emailVerified: true,
  hasSteamAuth: true,
  steamId: '76561198001993310',
  title: null,
  equippedFrame: '{""id"":""b6662ff9-0a4d-4436-b9bc-966387d92cbb"",""name"":""Purple Dash"",""rarity"":""Common"",""is_vip"":false,""border_color"":""#9333ea"",""border_style"":""dashed"",""border_width"":3,""shadow_color"":""rgba(147, 51, 234, 0.3)"",""animation_type"":""rotate"",""animation_speed"":2,""vip_tier_required"":""none""}',
  equippedBanner: '{""id"":""ae2be4a9-c94b-45ef-866f-42b651a87cae"",""name"":""Abstract Banner"",""rarity"":""Common"",""is_vip"":false,""gradient"":""linear-gradient(135deg, rgb(168 85 247 / 0.4) 0%, rgb(147 51 234 / 0.4) 20%, rgb(108 92 231 / 0.4) 40%, rgb(79 70 229 / 0.4) 60%, rgb(66 133 244 / 0.4) 100%)"",""vip_tier_required"":""none""}',
  equippedBadge: null,
  stats: null
}",prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:26,1765533926924,www.eclip.pro/api/auth/me,GET,,200,jbzx4-1765533926924-bf8ae90d8cbb,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,www.eclip.pro,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,12,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHGFXTVNBA4WB5FC79H2,n94QZYJwLREX,1
2025-12-12 10:05:26,1765533926924,www.eclip.pro/api/auth/me,GET,,200,jbzx4-1765533926924-bf8ae90d8cbb,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/auth/me,www.eclip.pro,www.eclip.pro,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,38,iad1,261,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BHJD4KXBJD72AM4M1MS5,1NgpyeoHzlLY,1
2025-12-12 10:05:26,1765533926199,www.eclip.pro/dashboard,GET,,200,9577r-1765533926199-3daa7ab17a73,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,13,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BGSWDAGXE0HWHAVPRYQS,n94QZYJwLREX,1
2025-12-12 10:05:26,1765533926199,www.eclip.pro/dashboard,GET,,200,9577r-1765533926199-3daa7ab17a73,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,static,/dashboard,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,427,lhr1,,,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:25,1765533925097,www.eclip.pro/api/stats/public,GET,,200,jbzx4-1765533925097-3226b8570c96,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,11,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BFQR3VS59MAZF3J49N2T,n94QZYJwLREX,1
2025-12-12 10:05:25,1765533925097,www.eclip.pro/api/stats/public,GET,,200,jbzx4-1765533925097-3226b8570c96,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/stats/public,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,579,iad1,258,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BFYAPYM37FDF4XBVT0XQ,sktWJKxlgAJW,1
2025-12-12 10:05:25,1765533925097,www.eclip.pro/api/leaderboards/public,GET,limit=5,200,bf5rb-1765533925097-c8e1d8f4cee1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/leaderboards/public,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,230,iad1,254,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BFX4KEBCG5FFFNWYHXYS,FY2PgJUaosTg,1
2025-12-12 10:05:25,1765533925097,www.eclip.pro/api/leaderboards/public,GET,limit=5,200,bf5rb-1765533925097-c8e1d8f4cee1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,20,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BFQCJ0MQBFPGR4E2J7MJ,n94QZYJwLREX,1
2025-12-12 10:05:26,1765533926062,www.eclip.pro/api/auth/me,GET,,200,9577r-1765533925097-28468912eef1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",info,production,master,MISS,serverless,/api/auth/me,www.eclip.pro,www.eclip.pro,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,,,,,"[API/Auth/Me] Returning user data: {
  id: '406b8abd-bb5f-4f0b-9829-b65c9043cd3b',
  email: 'admin@eclip.pro',
  username: 'admin',
  avatarUrl: 'https://avatars.steamstatic.com/ef51ab8508a2b715278ea19b6b82d6ebf33675ce_full.jpg',
  level: 34,
  xp: 33000,
  rank: 'Pro',
  esr: 1700,
  coins: 800,
  role: 'ADMIN',
  emailVerified: true,
  hasSteamAuth: true,
  steamId: '76561198001993310',
  title: null,
  equippedFrame: '{""id"":""b6662ff9-0a4d-4436-b9bc-966387d92cbb"",""name"":""Purple Dash"",""rarity"":""Common"",""is_vip"":false,""border_color"":""#9333ea"",""border_style"":""dashed"",""border_width"":3,""shadow_color"":""rgba(147, 51, 234, 0.3)"",""animation_type"":""rotate"",""animation_speed"":2,""vip_tier_required"":""none""}',
  equippedBanner: '{""id"":""ae2be4a9-c94b-45ef-866f-42b651a87cae"",""name"":""Abstract Banner"",""rarity"":""Common"",""is_vip"":false,""gradient"":""linear-gradient(135deg, rgb(168 85 247 / 0.4) 0%, rgb(147 51 234 / 0.4) 20%, rgb(108 92 231 / 0.4) 40%, rgb(79 70 229 / 0.4) 60%, rgb(66 133 244 / 0.4) 100%)"",""vip_tier_required"":""none""}',
  equippedBadge: null,
  stats: null
}",prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,,,
2025-12-12 10:05:25,1765533925097,www.eclip.pro/api/auth/me,GET,,200,9577r-1765533925097-28468912eef1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,middleware,src/middleware,www.eclip.pro,www.eclip.pro,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,12,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BFQCJ0MQBFPGR7XHVPH3,n94QZYJwLREX,1
2025-12-12 10:05:25,1765533925097,www.eclip.pro/api/auth/me,GET,,200,9577r-1765533925097-28468912eef1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,MISS,serverless,/api/auth/me,www.eclip.pro,www.eclip.pro,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,624,iad1,260,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BFXRGCXC1X61EZK58CK9,1NgpyeoHzlLY,1
2025-12-12 10:05:23,1765533923676,www.eclip.pro/,GET,,200,jbzx4-1765533923676-ecd9101ed008,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,middleware,src/middleware,www.eclip.pro,eclip-eb3zlp5hz-equipgg.vercel.app,dpl_D5JWvq8oDaaU4hs1tj2q9D9W7tsh,52,lhr1,100,2048,,prj_zzTHV4G89zwt2Os9YTqtsw5gIqzJ,,,01KC90BEFG2EQYAKQ2MQHQDSG9,n94QZYJwLREX,1
